0.00000000,10.00000000,0.04504914
0.00000000,12.00000000,0.03584997
0.00000000,17.00000000,0.03258465
0.00000000,23.00000000,0.01551244
1.00000000,7.00000000,0.03587640
1.00000000,9.00000000,0.04150578
1.00000000,16.00000000,0.02222445
1.00000000,19.00000000,0.02867169
2.00000000,11.00000000,0.03756530
2.00000000,13.00000000,0.10435116
2.00000000,24.00000000,0.05591127
3.00000000,6.00000000,0.02650135
3.00000000,20.00000000,0.03833541
3.00000000,22.00000000,0.03615811
4.00000000,11.00000000,0.03945823
4.00000000,12.00000000,0.04668857
4.00000000,15.00000000,0.02154489
4.00000000,21.00000000,0.01961784
5.00000000,8.00000000,0.04169169
5.00000000,10.00000000,0.05563424
5.00000000,13.00000000,0.02782192
5.00000000,14.00000000,0.03458618
5.00000000,18.00000000,0.02509829
5.00000000,23.00000000,0.03527201
5.00000000,24.00000000,0.06907645
6.00000000,17.00000000,0.02764830
6.00000000,20.00000000,0.02459040
7.00000000,16.00000000,0.02680250
7.00000000,22.00000000,0.02522998
8.00000000,9.00000000,0.05621692
8.00000000,18.00000000,0.03969158
8.00000000,24.00000000,0.01739445
9.00000000,14.00000000,0.06408269
9.00000000,18.00000000,0.02900377
9.00000000,19.00000000,0.01953469
10.00000000,14.00000000,0.02893087
10.00000000,16.00000000,0.10520808
10.00000000,17.00000000,0.03438312
10.00000000,20.00000000,0.07433378
10.00000000,22.00000000,0.12667111
10.00000000,23.00000000,0.04283226
11.00000000,13.00000000,0.10823047
11.00000000,21.00000000,0.03876859
12.00000000,15.00000000,0.02823453
12.00000000,17.00000000,0.05010356
12.00000000,23.00000000,0.04006869
13.00000000,15.00000000,0.07779804
13.00000000,21.00000000,0.10368989
13.00000000,23.00000000,0.03720018
13.00000000,24.00000000,0.09337452
14.00000000,16.00000000,0.08649503
14.00000000,18.00000000,0.03513347
14.00000000,19.00000000,0.06252140
15.00000000,21.00000000,0.05289451
15.00000000,23.00000000,0.06551677
16.00000000,19.00000000,0.05187781
16.00000000,22.00000000,0.02455847
17.00000000,20.00000000,0.03741384
20.00000000,22.00000000,0.04598924
